gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-10IMD,10-20IMD,20-30IMD,30-40IMD,40-50IMD,50-60IMD,60-70IMD,70-80IMD,80-90IMD,90-100IMD,0-35,35-55,55<=,final_result
0,0,60,0,-1,289.0,33,54,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
0,0,30,0,-115,5352.0,39,85,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,90,0,-146,1915.0,32,95,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-50,2598.0,32,95,16.0,269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-102,6112.0,31,89,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,60,0,-60,3552.0,32,92,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-146,1785.0,30,91,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,30,0,-51,1112.0,33,91,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,30,0,-95,2336.0,30,86,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,30,0,-16,347.0,32,73,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-103,1889.0,31,91,16.0,269,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-46,1438.0,33,75,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,180,0,-137,2314.0,24,75,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,210,0,-29,269.0,38,62,16.0,269,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,0,120,0,-17,1502.0,35,71,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,30,0,-74,595.0,33,92,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,30,0,-57,3797.0,30,97,16.0,269,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-50,2208.0,32,97,16.0,269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-78,1084.0,33,78,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,30,0,-22,449.0,26,90,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-60,1995.0,29,94,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-66,2566.0,32,91,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-53,735.0,31,66,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
1,0,60,0,-35,1065.0,33,95,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-37,2096.0,32,90,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,40,0,-103,581.0,31,83,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,30,0,-32,1680.0,31,86,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,90,0,-110,2892.0,16,80,16.0,269,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,90,0,-23,2955.0,34,90,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,90,0,-149,1260.0,32,79,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-80,96.0,33,58,16.0,269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,60,0,-51,900.0,33,88,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,30,0,-13,549.0,33,97,16.0,269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,30,0,-5,1141.0,30,90,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,50,0,-103,437.0,33,72,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-11,2433.0,27,86,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,60,0,-130,2728.0,19,98,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,30,0,-107,1520.0,32,78,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,30,1,-53,1892.0,38,86,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-66,4439.0,30,70,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,150,0,-89,806.0,31,84,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,30,0,-46,8641.0,31,100,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,90,0,-53,750.0,33,61,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,150,0,-53,1167.0,29,72,16.0,269,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,1,-24,1600.0,33,85,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-24,1544.0,32,87,16.0,269,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,30,0,-24,1581.0,33,78,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,90,0,-86,1223.0,32,97,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,80,0,-30,741.0,31,93,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,150,1,-150,1337.0,23,98,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,30,0,-140,1073.0,32,92,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-7,1598.0,27,89,16.0,269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-38,2066.0,32,84,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-38,93.0,53,46,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,60,0,-22,2711.0,32,98,16.0,269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,30,0,-34,607.0,30,65,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,30,0,-24,2824.0,31,90,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,90,0,-36,6551.0,31,99,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
0,0,60,0,-74,2875.0,33,84,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-24,859.0,33,91,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-101,2766.0,30,87,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,30,0,-100,1065.0,30,81,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,30,1,-63,2799.0,32,97,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,60,0,-106,4315.0,32,100,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,30,0,-25,1004.0,33,55,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-59,1487.0,28,94,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-46,2258.0,32,93,16.0,269,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,120,0,-22,4316.0,33,98,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-88,1188.0,32,89,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,30,0,-14,809.0,30,75,16.0,269,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,30,0,-30,265.0,36,81,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,60,0,-30,1379.0,33,96,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,30,0,-23,1435.0,30,94,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,60,0,-32,2639.0,23,70,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,60,0,-45,2368.0,30,90,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-80,2412.0,19,92,16.0,269,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,45,0,-29,806.0,30,100,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,90,0,-52,1324.0,32,92,16.0,269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-38,1754.0,33,84,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-64,1599.0,35,92,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,65,0,-29,2023.0,28,96,16.0,269,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,120,0,-36,3940.0,26,81,16.0,269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,30,0,-32,3313.0,31,99,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,30,1,-72,1347.0,26,88,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,40,0,-22,1535.0,32,95,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-28,2207.0,31,95,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,1,-93,138.0,52,78,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,30,0,-51,2118.0,30,98,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,60,0,-34,553.0,33,90,16.0,269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-10,598.0,29,92,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,90,0,-16,1331.0,32,83,16.0,269,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,30,1,-81,1213.0,32,77,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-57,1952.0,32,90,16.0,269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-79,3321.0,32,95,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,30,0,-32,1938.0,13,98,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,30,1,-74,1739.0,33,43,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,120,0,-5,388.0,33,63,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,30,0,-77,951.0,30,68,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-96,10151.0,24,94,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,90,0,-23,1645.0,32,87,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-22,3943.0,32,77,16.0,269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,120,0,-16,508.0,32,93,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,60,0,-120,3243.0,30,98,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-147,612.0,31,78,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,60,0,-128,1731.0,33,89,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-17,1120.0,33,77,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,30,0,16,582.0,43,48,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,60,0,-155,1337.0,38,90,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-115,986.0,25,90,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-115,315.0,40,63,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-102,537.0,33,76,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,90,0,-137,2510.0,31,99,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,90,0,-18,212.0,33,81,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-63,2022.0,26,100,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-30,739.0,33,93,16.0,269,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-42,2736.0,32,99,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-60,2187.0,32,96,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-59,1706.0,32,87,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,2,60,0,-21,1258.0,33,96,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-21,922.0,33,87,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-122,264.0,33,84,16.0,269,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,30,0,-87,183.0,31,81,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-37,1913.0,32,91,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-30,1637.0,31,90,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,90,0,-29,1515.0,33,93,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,30,0,-74,10168.0,30,95,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-3,2543.0,31,100,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,60,0,-23,2561.0,38,93,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-24,2115.0,31,96,16.0,269,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-23,1719.0,31,96,16.0,269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,90,0,-43,3259.0,32,94,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
0,0,60,0,-7,1120.0,36,87,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,120,0,-106,1881.0,32,98,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,2,90,0,-32,1237.0,31,93,16.0,269,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-115,3993.0,32,79,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-56,1326.0,29,71,16.0,269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,30,0,-8,807.0,32,84,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,90,1,-35,1710.0,32,79,16.0,269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,30,0,-23,1008.0,33,81,16.0,269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-64,5776.0,24,99,16.0,269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-93,815.0,32,97,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
0,0,60,0,-149,1091.0,33,80,16.0,269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,60,0,-30,2800.0,32,95,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,60,1,-28,1541.0,33,84,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,90,0,-21,1103.0,33,95,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,30,0,-24,7422.0,32,100,16.0,269,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,30,0,-78,1391.0,30,99,16.0,269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-59,2853.0,31,91,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,60,0,-59,2870.0,29,99,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,120,0,-25,535.0,31,98,16.0,269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
0,0,90,0,-67,3678.0,42,82,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,60,0,-74,1418.0,32,99,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-93,5562.0,32,100,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-22,1999.0,33,95,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-113,3816.0,32,97,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-155,1780.0,13,83,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,30,0,-88,5763.0,15,77,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0,60,0,-5,2157.0,31,98,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-52,2748.0,32,87,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,90,0,-44,964.0,33,76,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-101,2520.0,32,89,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,30,0,-106,1075.0,31,95,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,90,0,-135,2114.0,32,97,16.0,269,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,0,60,0,-10,1412.0,32,56,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,150,0,-2,4707.0,32,98,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,30,0,-23,940.0,32,60,16.0,269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-94,5084.0,22,95,16.0,269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-129,2315.0,32,87,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,120,0,-29,1132.0,26,93,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,90,0,-67,1757.0,33,61,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-136,4923.0,23,97,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,120,0,-73,1198.0,32,77,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
0,0,60,0,-127,325.0,32,85,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,0,120,0,-18,650.0,32,79,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
0,0,30,0,-66,1756.0,23,87,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,2,60,0,-36,761.0,30,70,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-25,2370.0,31,60,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,90,0,-3,584.0,36,84,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,90,1,-92,306.0,32,77,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-98,7815.0,31,100,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,90,0,-67,505.0,30,83,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-73,2247.0,33,97,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-60,1559.0,32,93,16.0,269,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-80,1592.0,25,78,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,30,0,-9,709.0,37,80,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-7,1380.0,33,90,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,90,0,-25,2561.0,30,99,16.0,269,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,1,-29,128.0,33,28,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,60,0,-72,2358.0,30,98,16.0,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-153,3101.0,22,89,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,90,0,-144,2165.0,31,79,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-65,4358.0,32,94,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,60,0,-88,1297.0,32,100,16.0,269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,0,-122,1887.0,32,89,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-23,2181.0,32,92,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,30,0,-31,1947.0,30,82,16.0,269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,30,0,-14,3788.0,31,96,16.0,269,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-28,230.0,34,64,16.0,269,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-56,3083.0,33,90,16.0,269,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-31,2032.0,31,83,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-14,503.0,32,99,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-31,2896.0,31,93,16.0,269,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-98,1560.0,34,97,16.0,269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,30,0,-22,791.0,32,96,16.0,269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,0,60,0,-113,1907.0,32,100,16.0,269,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,150,0,-134,5106.0,31,81,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,120,0,-66,315.0,32,88,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,30,1,-81,1862.0,32,95,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,30,0,-71,2044.0,33,98,16.0,269,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,90,0,-121,3023.0,31,99,16.0,269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-92,543.0,33,54,16.0,269,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,0,90,0,-73,308.0,40,71,16.0,269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,30,0,-10,835.0,32,76,16.0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-17,1356.0,32,93,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,90,0,-74,7780.0,33,89,16.0,269,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,0,30,0,-2,712.0,32,82,16.0,269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
