gender,num_of_prev_attempts,studied_credits,disability,date_registration,sum_click,date_submitted,score,weight,module_presentation_length,A Level or Equivalent,Lower Than A Level,HE Qualification,Post Graduate Qualification,No Formal quals,0-10IMD,10-20IMD,20-30IMD,30-40IMD,40-50IMD,50-60IMD,60-70IMD,70-80IMD,80-90IMD,90-100IMD,0-35,35-55,55<=,final_result
0,0,60,0,-94,1879.0,18,66,12.5,268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,60,1,-178,36.0,-1,88,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,90,0,-36,7938.0,11,86,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,120,0,-30,6315.0,15,78,12.5,268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,1,120,0,-51,134.0,19,86,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,60,0,-158,2238.0,-1,50,12.5,268,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-36,4237.0,19,74,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1,60,0,-170,4.0,-1,98,12.5,268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,120,0,-58,446.0,23,74,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1,1,150,1,-183,645.0,18,90,12.5,268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,0,60,0,-79,2407.0,25,60,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,120,0,-53,1812.0,18,74,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,60,0,-66,3788.0,19,78,12.5,268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,0,-100,3302.0,14,62,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,60,1,-172,2979.0,17,88,12.5,268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,120,0,-160,1495.0,7,90,12.5,240,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,1,120,0,-140,2629.0,16,70,12.5,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
0,1,90,0,-113,869.0,-1,78,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,90,1,-31,233.0,15,78,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,120,0,-38,4043.0,18,70,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,60,0,-18,2165.0,19,96,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-18,266.0,19,76,12.5,268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,60,0,-22,2673.0,17,94,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0,120,0,-150,9335.0,21,86,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-75,3886.0,19,70,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,0,-179,1413.0,14,92,12.5,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,120,0,-100,2847.0,19,80,12.5,268,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
0,0,60,0,-66,795.0,31,68,12.5,268,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,120,0,-117,2469.0,18,74,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-86,3296.0,17,82,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,60,0,-80,1223.0,12,86,12.5,268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,120,0,-195,3255.0,12,84,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,60,0,-155,203.0,31,50,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-80,4219.0,17,92,12.5,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,90,0,-99,432.0,18,58,12.5,268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,60,0,-75,1481.0,15,74,12.5,268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,60,0,-142,254.0,19,56,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-31,9431.0,18,96,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,90,0,-120,4.0,-1,90,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,90,0,-32,3577.0,19,88,12.5,268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,1,120,0,-58,9775.0,15,90,12.5,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-43,1012.0,19,64,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-136,2106.0,18,90,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,0,-107,812.0,21,70,12.5,268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,60,0,-60,7309.0,17,64,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,180,1,-38,10818.0,7,94,12.5,268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,60,0,-22,446.0,29,58,12.5,268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-128,2642.0,18,80,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,60,0,-37,89.0,18,80,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,120,0,-155,2751.0,20,50,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
0,1,90,0,-135,1318.0,-1,70,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,1,120,1,-51,2693.0,19,84,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,60,0,-176,2783.0,23,88,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,60,0,-46,883.0,-1,60,12.5,268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,60,0,-143,4085.0,18,90,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-85,949.0,26,62,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,90,0,-120,4408.0,15,94,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1,0,60,0,-107,2591.0,18,86,12.5,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-36,1546.0,18,62,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,120,0,-42,7193.0,15,62,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1,0,150,0,-130,5277.0,15,52,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-57,1723.0,19,92,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,120,0,-114,2557.0,18,88,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,1,60,0,-53,871.0,19,86,12.5,268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-66,2716.0,28,80,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1,180,0,-46,809.0,20,72,12.5,240,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,120,0,-46,1520.0,18,62,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
0,1,60,0,-185,2800.0,19,56,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-81,3872.0,18,72,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,120,0,-35,4573.0,19,78,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
0,1,60,0,-52,4.0,-1,84,12.5,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,90,0,-32,1476.0,18,68,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-94,112.0,15,70,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,120,0,-42,224.0,-1,78,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-75,9616.0,16,74,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,1,60,0,-22,1485.0,18,76,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-27,1560.0,17,76,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,60,0,-38,4017.0,19,68,12.5,268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1,0,150,1,-29,5380.0,19,84,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,1,60,0,-36,3136.0,19,64,12.5,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,60,0,-22,2027.0,17,70,12.5,268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,240,0,-150,431.0,18,92,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
0,0,150,0,-171,3336.0,19,92,12.5,268,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,120,1,-17,1139.0,15,58,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-145,5545.0,19,94,12.5,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1,60,0,-30,132.0,19,58,12.5,268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,90,0,-53,1608.0,19,80,12.5,268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-124,216.0,19,50,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,60,0,-22,851.0,19,62,12.5,268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
1,0,90,1,-132,2291.0,19,70,12.5,268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,60,0,-80,3763.0,18,94,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,60,0,-75,3310.0,19,80,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-130,2249.0,18,58,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,90,0,-134,9159.0,15,70,12.5,268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,120,0,-46,4224.0,18,86,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,90,0,-49,673.0,36,66,12.5,268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,60,0,-129,1033.0,18,94,12.5,268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,0,90,0,-150,5521.0,15,66,12.5,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-80,3071.0,18,52,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,60,0,-31,2623.0,15,58,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,60,0,-52,1399.0,18,0,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-71,3628.0,18,78,12.5,268,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,0,90,0,-141,1105.0,19,80,12.5,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,120,1,-31,891.0,19,86,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,75,0,-95,118.0,20,84,12.5,240,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,120,0,-45,2624.0,19,78,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,180,0,-145,3786.0,17,74,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,120,0,-115,4646.0,19,82,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
0,0,60,0,-88,2356.0,19,74,12.5,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-95,1497.0,19,74,12.5,240,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,0,90,0,-53,3035.0,17,84,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-194,2058.0,16,60,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-58,1032.0,18,92,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0,0,60,0,-80,3415.0,3,76,12.5,268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-66,1116.0,19,82,12.5,268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,90,0,-130,3002.0,16,84,12.5,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-149,5318.0,11,88,12.5,268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0,90,0,-58,3423.0,17,80,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,150,1,-148,5342.0,19,78,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
0,0,120,0,-43,1790.0,36,76,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,60,0,-31,2425.0,18,76,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,0,-96,2622.0,17,78,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,90,0,-25,6278.0,10,76,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
0,0,90,0,-45,602.0,19,44,12.5,268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,120,0,-196,3602.0,16,96,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-32,3390.0,19,58,12.5,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,60,0,-44,2382.0,15,80,12.5,268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-71,4209.0,15,84,12.5,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,90,0,-183,4111.0,15,90,12.5,268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,60,0,-28,126.0,18,80,12.5,268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1,1,90,0,-46,5941.0,16,84,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,60,1,-132,3023.0,16,82,12.5,268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-194,4644.0,18,84,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,1,150,1,-31,3071.0,19,84,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0,0,60,0,-42,2034.0,18,84,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,0,120,0,-95,379.0,18,86,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1,1,60,0,-60,4604.0,17,82,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,120,0,-144,1052.0,19,80,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,60,0,-57,1236.0,14,68,12.5,268,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,120,0,-92,1746.0,18,70,12.5,268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,120,0,-156,1960.0,17,98,12.5,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,120,0,-51,322.0,10,78,12.5,268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,120,0,-142,4699.0,18,84,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,1,-144,5671.0,16,82,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,90,0,-57,2702.0,18,68,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-32,2166.0,19,76,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,120,0,-29,2887.0,17,78,12.5,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-88,2281.0,8,66,12.5,268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,150,0,-95,2742.0,17,78,12.5,268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,120,0,-43,249.0,19,70,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,120,0,-74,3348.0,17,86,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,120,0,-36,9049.0,10,92,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,60,0,-154,4874.0,17,80,12.5,268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
1,0,60,0,-46,7834.0,49,78,12.5,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0,90,0,-95,932.0,18,76,12.5,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,0,120,0,-141,2322.0,19,62,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-31,3992.0,18,98,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,90,0,-24,8826.0,18,86,12.5,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,60,1,-35,474.0,32,88,12.5,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
0,0,60,0,-32,3259.0,18,88,12.5,268,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,90,0,-25,2361.0,19,78,12.5,268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-74,1529.0,22,28,12.5,268,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
0,0,120,0,-149,2541.0,20,76,12.5,268,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,60,0,-30,3485.0,18,72,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,60,0,-144,1995.0,14,60,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
0,0,60,0,-53,2988.0,17,92,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,60,0,-60,3265.0,18,72,12.5,268,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,120,0,-73,1438.0,19,76,12.5,268,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,120,0,-87,809.0,18,94,12.5,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-38,273.0,19,72,12.5,268,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,60,0,-25,1960.0,19,88,12.5,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,150,0,-92,924.0,18,58,12.5,268,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,60,0,-44,11272.0,19,76,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,60,0,-102,6286.0,18,98,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,60,0,-173,110.0,47,74,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,60,0,-59,853.0,47,64,12.5,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,60,0,-28,624.0,48,46,12.5,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
0,0,60,0,-144,463.0,53,60,12.5,268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,60,0,-148,205.0,54,46,12.5,268,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,90,0,-15,267.0,20,81,0.0,268,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,60,1,-80,376.0,39,59,0.0,268,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,2,90,0,-37,641.0,0,65,0.0,268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,120,0,-44,266.0,11,84,0.0,268,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,90,1,-65,202.0,13,65,0.0,268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
0,0,90,0,-85,606.0,28,85,0.0,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,120,0,-131,7169.0,21,90,12.5,241,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,150,1,-17,1428.0,22,100,12.5,241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,120,0,-52,1102.0,24,86,12.5,241,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,1,120,0,-22,1344.0,19,72,12.5,241,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,60,0,-57,1819.0,21,86,12.5,241,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
0,0,150,0,-4,322.0,24,60,12.5,241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,60,0,-61,3595.0,23,100,12.5,241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,60,0,-29,4386.0,23,88,12.5,241,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,60,0,-36,2043.0,16,96,12.5,241,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
0,1,120,0,-85,3497.0,24,80,12.5,241,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,60,1,-75,729.0,23,80,12.5,241,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,60,1,-78,2090.0,24,82,12.5,241,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,150,0,-43,2280.0,19,54,12.5,241,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,90,0,-79,2452.0,22,90,12.5,241,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,60,0,-81,5302.0,23,84,12.5,241,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-24,843.0,20,100,12.5,241,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
0,0,60,0,-24,2007.0,21,100,12.5,241,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,60,0,-64,2656.0,22,82,12.5,241,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,60,0,-85,4609.0,20,78,12.5,241,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,60,1,-101,3020.0,23,80,12.5,241,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,120,0,-5,550.0,22,90,12.5,241,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,120,0,-138,1594.0,23,74,12.5,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,120,0,-248,1791.0,23,80,12.5,241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,90,0,-221,105.0,33,58,12.5,241,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0,0,90,1,-115,5256.0,24,62,12.5,241,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,120,0,-248,2828.0,22,86,12.5,241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,0,120,0,-80,5389.0,22,68,12.5,241,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,180,1,-22,4350.0,23,74,12.5,241,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,60,0,-96,220.0,23,76,12.5,241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,120,0,-261,2859.0,17,100,12.5,241,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0,60,0,-74,3002.0,23,80,12.5,241,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
